filepath,food_name,carbs_per_100g,model_guess,confidence
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_066736.jpg,ham sandwich,15,grilled cheese sandwich,0.980878
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_066765.jpg,ham sandwich,15,stuffed tomato,0.9067609
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_066768.jpg,ham sandwich,15,sloppy joe,0.9845405
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_066825.jpg,ham sandwich,15,waffle,0.973281
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_066862.jpg,ham sandwich,15,poi,0.96350104
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_066917.jpg,ham sandwich,15,grilled cheese sandwich,0.93272257
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067007.jpg,ham sandwich,15,pulled pork sandwich,0.9219403
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067052.jpg,cockle food,15,oyster,0.9774973
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067059.jpg,cockle food,15,clam food,0.91344476
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067091.jpg,cockle food,15,pizza,0.972749
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067122.jpg,cockle food,15,clam food,0.9489781
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067203.jpg,cockle food,15,vol au vent,0.99997747
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067222.jpg,cockle food,15,terrine,0.99805176
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067223.jpg,cockle food,15,crab food,0.9018202
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067274.jpg,cockle food,15,clam food,0.96107155
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067289.jpg,cockle food,15,clam food,0.9215956
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067294.jpg,cockle food,15,clam food,0.91990143
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067431.jpg,cockle food,15,clam food,0.9521134
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067448.jpg,cockle food,15,clam food,0.9528276
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067508.jpg,cockle food,15,clam food,0.908565
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067515.jpg,cockle food,15,ramen,0.9805822
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067592.jpg,cockle food,15,clam food,0.9146024
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067600.jpg,cockle food,15,clam food,0.92152375
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067617.jpg,kabob,15,gyro,0.9967541
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067620.jpg,kabob,15,caprese salad,0.94418514
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067621.jpg,kabob,15,grilled salmon,0.93491447
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067658.jpg,kabob,15,falafel,0.9947072
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067665.jpg,kabob,15,pad thai,0.9250287
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067707.jpg,kabob,15,pork chop,0.9081627
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067761.jpg,kabob,15,gyro,0.91986716
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067928.jpg,kabob,15,falafel,0.98680216
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067933.jpg,kabob,15,adobo,0.9617024
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_067969.jpg,kabob,15,meatball,0.90542805
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_068174.jpg,poached egg,1,fried egg,0.9805428
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_068314.jpg,poached egg,1,tagliatelle,0.98507696
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_068379.jpg,poached egg,1,boiled egg,0.998642
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_068449.jpg,poached egg,1,syllabub,0.9127687
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_068471.jpg,poached egg,1,miso soup,0.92039883
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_068528.jpg,poached egg,1,eggs benedict,0.9636833
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_068747.jpg,lobster roll sandwich,18,ceviche,0.99586546
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_068860.jpg,lobster roll sandwich,18,ham sandwich,0.93045723
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_068891.jpg,lobster roll sandwich,18,ham sandwich,0.97465056
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069268.jpg,tostada,15,beef carpaccio,0.9908393
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069295.jpg,tostada,15,greek salad,0.9977024
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069387.jpg,tostada,15,pulled pork sandwich,0.990617
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069394.jpg,tostada,15,burrito,0.9806517
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069423.jpg,tostada,15,jambalaya,0.9460029
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069540.jpg,seaweed salad,10,ramen,0.9992468
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069583.jpg,seaweed salad,10,edamame,0.93542355
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069701.jpg,seaweed salad,10,miso soup,0.92954767
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069728.jpg,seaweed salad,10,vermicelli,0.9200619
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069829.jpg,seaweed salad,10,boiled egg,0.97663945
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069832.jpg,seaweed salad,10,beet salad,0.9013294
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_069881.jpg,garlic bread,42,chicken cordon bleu,0.945931
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070070.jpg,garlic bread,42,sauerkraut,0.9815864
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070261.jpg,garlic bread,42,baklava,0.9239986
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070368.jpg,linguine,25,meatball,0.9052738
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070371.jpg,linguine,25,penne,0.9313431
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070393.jpg,linguine,25,scampi,0.9555377
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070435.jpg,linguine,25,spaghetti bolognese,0.9791444
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070446.jpg,linguine,25,tagliatelle,0.92729527
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070528.jpg,linguine,25,vermicelli,0.95403105
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070587.jpg,linguine,25,tagliatelle,0.96085954
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070640.jpg,linguine,25,chow mein,0.9281914
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070667.jpg,linguine,25,fettuccine,0.93925303
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070765.jpg,linguine,25,fettuccine,0.9613488
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070827.jpg,linguine,25,clam food,0.9806184
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070867.jpg,linguine,25,clam food,0.98163927
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070889.jpg,linguine,25,spaghetti carbonara,0.9593546
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070918.jpg,welsh rarebit,15,garlic bread,0.95054317
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_070989.jpg,welsh rarebit,15,fondue,0.9170214
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071016.jpg,welsh rarebit,15,garlic bread,0.9735063
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071079.jpg,welsh rarebit,15,eggs benedict,0.9827413
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071165.jpg,welsh rarebit,15,croque madame,0.93727285
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071192.jpg,welsh rarebit,15,foie gras,0.94138265
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071216.jpg,welsh rarebit,15,samosa,0.99573684
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071238.jpg,pad thai,35,chow mein,0.9563745
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071335.jpg,pad thai,35,chow mein,0.9867209
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071468.jpg,pad thai,35,beet salad,0.91693056
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071608.jpg,pad thai,35,chop suey,0.94131464
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071815.jpg,torte,15,pavlova,0.9660997
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071897.jpg,torte,15,apple pie,0.9915451
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_071922.jpg,torte,15,rock cake,0.93254066
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072056.jpg,torte,15,chocolate cake,0.9654321
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072062.jpg,torte,15,chocolate cake,0.99412775
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072090.jpg,torte,15,cheesecake,0.96576947
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072155.jpg,torte,15,chocolate cake,0.9768444
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072194.jpg,torte,15,cannoli,0.95764107
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072228.jpg,torte,15,rock cake,0.9741744
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072231.jpg,torte,15,chocolate cake,0.98868996
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072255.jpg,torte,15,savarin,0.9231654
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072266.jpg,torte,15,chocolate cake,0.9516339
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072371.jpg,fried calamari,15,gnocchi,0.9200084
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072441.jpg,fried calamari,15,scampi,0.9209914
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072516.jpg,fried calamari,15,onion rings,0.9999919
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072523.jpg,fried calamari,15,onion rings,0.91366327
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072544.jpg,fried calamari,15,churro,0.99730337
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072632.jpg,fried calamari,15,onion rings,0.9752901
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072637.jpg,fried calamari,15,onion rings,0.9799708
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072655.jpg,fried calamari,15,scampi,0.9938228
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072721.jpg,fried calamari,15,onion rings,0.9702369
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072885.jpg,filet mignon,0,beef stroganoff,0.9172889
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072935.jpg,filet mignon,0,cockle food,0.93896204
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_072950.jpg,filet mignon,0,brisket,0.95452726
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_073009.jpg,filet mignon,0,nacho,0.9741256
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_073059.jpg,filet mignon,0,tenderloin,0.9407569
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_073060.jpg,filet mignon,0,tenderloin,0.99142295
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_073227.jpg,filet mignon,0,eggs benedict,0.9685184
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_073278.jpg,prime rib,0,pork chop,0.96915394
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_073610.jpg,prime rib,0,tenderloin,0.98756254
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074007.jpg,fondue,15,applesauce,0.9862236
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074103.jpg,fondue,15,casserole,0.9685278
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074135.jpg,fondue,15,macaroni and cheese,0.953227
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074157.jpg,fondue,15,savarin,0.967187
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074367.jpg,tiramisu,30,fondue,0.9799381
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074377.jpg,tiramisu,30,chocolate mousse,0.94989616
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074605.jpg,ambrosia food,16,penne,0.9513504
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074631.jpg,ambrosia food,16,hummus,0.93715495
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074635.jpg,ambrosia food,16,red velvet cake,0.9474905
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074719.jpg,ambrosia food,16,lutefisk,0.9701549
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074790.jpg,ambrosia food,16,cheesecake,0.906709
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074821.jpg,ambrosia food,16,custard,0.9408734
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074849.jpg,ambrosia food,16,torte,0.9008152
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_074905.jpg,ambrosia food,16,ravioli,0.95465255
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075080.jpg,ambrosia food,16,spring roll,0.99905235
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075094.jpg,ambrosia food,16,poutine,0.943789
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075183.jpg,sausage roll,15,galantine,0.96615934
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075240.jpg,sausage roll,15,strudel,0.907577
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075263.jpg,sausage roll,15,baklava,0.9882145
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075430.jpg,sausage roll,15,beef wellington,0.9234334
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075601.jpg,sausage roll,15,egg roll,0.9192136
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075649.jpg,croquette,15,tenderloin,0.93749064
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075776.jpg,croquette,15,crab cake,0.96945167
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075777.jpg,croquette,15,rissole,0.9804285
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075883.jpg,croquette,15,gnocchi,0.96063834
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075887.jpg,croquette,15,scotch egg,0.9719787
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075906.jpg,croquette,15,crab cake,0.92941487
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_075910.jpg,croquette,15,fish stick,0.9671377
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076330.jpg,clam chowder,9,lobster bisque,0.9795721
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076406.jpg,clam chowder,9,clam food,0.9971643
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076605.jpg,clam chowder,9,clam food,0.93081486
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076632.jpg,clam chowder,9,lobster bisque,0.9969307
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076669.jpg,confit,15,penne,0.9531374
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076688.jpg,confit,15,tenderloin,0.9312229
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076701.jpg,confit,15,bacon lettuce tomato sandwich,0.9791622
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076729.jpg,confit,15,bacon lettuce tomato sandwich,0.9923965
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076869.jpg,confit,15,scotch egg,0.95403314
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076887.jpg,confit,15,stuffed peppers,0.96558636
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076897.jpg,confit,15,beet salad,0.9232455
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076898.jpg,confit,15,osso buco,0.91912174
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076909.jpg,confit,15,club sandwich,0.99115145
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076938.jpg,confit,15,compote,0.9566041
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_076955.jpg,confit,15,crab food,0.94738287
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077013.jpg,confit,15,pate,0.9462359
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077052.jpg,confit,15,poached egg,0.99935406
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077144.jpg,confit,15,brisket,0.9138587
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077186.jpg,custard,15,limpet food,0.9251998
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077188.jpg,custard,15,creme brulee,0.9878049
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077213.jpg,custard,15,flan,0.9115305
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077237.jpg,custard,15,strawberry shortcake,0.94565994
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077361.jpg,custard,15,profiterole,0.9237971
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077372.jpg,custard,15,apple pie,0.9709746
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077381.jpg,custard,15,flan,0.92244124
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077430.jpg,custard,15,boiled egg,0.95716727
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077454.jpg,custard,15,flan,0.98985696
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077579.jpg,custard,15,frozen yogurt,0.99974614
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077611.jpg,custard,15,flan,0.9409082
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077668.jpg,custard,15,flan,0.92265606
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077695.jpg,custard,15,foie gras,0.9300309
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077772.jpg,schnitzel,15,fish and chips,0.99322575
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077886.jpg,schnitzel,15,caesar salad,0.99995947
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077908.jpg,schnitzel,15,fish stick,0.92627454
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_077934.jpg,schnitzel,15,chicken kiev,0.93467844
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_078022.jpg,schnitzel,15,bacon lettuce tomato sandwich,0.915775
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_078380.jpg,cottage pie,45,biryani,0.96610135
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_078538.jpg,cottage pie,45,tenderloin,0.9473417
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_078659.jpg,panna cotta,14,peach melba,0.99418867
/mnt/c/Users/azizt/OneDrive/Dokumenti/See-Sense/1_food_datasets/IFood2019/train_set/train_078729.jpg,panna cotta,14,compote,0.9107739
